Halb,Engine,Model,Vehicle_Type,Forecast_Model,Month,Actual_Demand,Forecast_Demand,Difference
80601231,E683_BS2_DSL,20.15-LPO,Bus,SES,2025-02-01,0,1.4567071740625404e-156,-1.4567071740625404e-156
80601231,E683_BS2_DSL,20.15-LPO,Bus,SES,2025-03-01,0,1.4567071740625404e-156,-1.4567071740625404e-156
80601231,E683_BS2_DSL,20.15-LPO,Bus,Holt,2025-01-01,0,1.6049159795117901e-06,-1.6049159795117901e-06
80601231,E683_BS2_DSL,20.15-LPO,Bus,Holt,2025-02-01,0,6.810369423546973e-06,-6.810369423546973e-06
80601231,E683_BS2_DSL,20.15-LPO,Bus,Holt,2025-03-01,0,1.2015822867582154e-05,-1.2015822867582154e-05
80601231,E683_BS2_DSL,20.15-LPO,Bus,Holt Winters,2025-01-01,0,-0.47618957058373357,0.47618957058373357
80601231,E683_BS2_DSL,20.15-LPO,Bus,Holt Winters,2025-02-01,0,-0.5411245156510746,0.5411245156510746
80601231,E683_BS2_DSL,20.15-LPO,Bus,Holt Winters,2025-03-01,0,-0.6060594607184155,0.6060594607184155
80601231,E683_BS2_DSL,20.15-LPO,Bus,ARIMA,2025-01-01,0,7.40665359357932e-127,-7.40665359357932e-127
80601231,E683_BS2_DSL,20.15-LPO,Bus,ARIMA,2025-02-01,0,7.406656784548976e-127,-7.406656784548976e-127
80601231,E683_BS2_DSL,20.15-LPO,Bus,ARIMA,2025-03-01,0,7.40665678455035e-127,-7.40665678455035e-127
80601231,E683_BS2_DSL,20.15-LPO,Bus,SARIMA,2025-01-01,0,6.416980815877779e-21,-6.416980815877779e-21
80601231,E683_BS2_DSL,20.15-LPO,Bus,SARIMA,2025-02-01,0,1.300811648879964e-16,-1.300811648879964e-16
80601231,E683_BS2_DSL,20.15-LPO,Bus,SARIMA,2025-03-01,0,2.2558310280224245e-12,-2.2558310280224245e-12
80601588,MDE5_EU3_DSL,Pro6018 LHD,HD,Moving Average,2025-01-01,0,0.0,0.0
80601588,MDE5_EU3_DSL,Pro6018 LHD,HD,Moving Average,2025-02-01,0,0.0,0.0
80601588,MDE5_EU3_DSL,Pro6018 LHD,HD,Moving Average,2025-03-01,0,0.0,0.0
80601588,MDE5_EU3_DSL,Pro6018 LHD,HD,SES,2025-01-01,0,0.09183024235195957,-0.09183024235195957
80601588,MDE5_EU3_DSL,Pro6018 LHD,HD,SES,2025-02-01,0,0.09183024235195957,-0.09183024235195957
80601588,MDE5_EU3_DSL,Pro6018 LHD,HD,SES,2025-03-01,0,0.09183024235195957,-0.09183024235195957
80601588,MDE5_EU3_DSL,Pro6018 LHD,HD,Holt,2025-01-01,0,0.09183024503327863,-0.09183024503327863
80601588,MDE5_EU3_DSL,Pro6018 LHD,HD,Holt,2025-02-01,0,0.09183024503327863,-0.09183024503327863
80601588,MDE5_EU3_DSL,Pro6018 LHD,HD,Holt,2025-03-01,0,0.09183024503327863,-0.09183024503327863
80601588,MDE5_EU3_DSL,Pro6018 LHD,HD,Holt Winters,2025-01-01,0,-0.4380956076047243,0.4380956076047243
80601588,MDE5_EU3_DSL,Pro6018 LHD,HD,Holt Winters,2025-02-01,0,-0.5082255166935884,0.5082255166935884
80601588,MDE5_EU3_DSL,Pro6018 LHD,HD,Holt Winters,2025-03-01,0,-0.5783554257824526,0.5783554257824526
80601588,MDE5_EU3_DSL,Pro6018 LHD,HD,ARIMA,2025-01-01,0,0.1797587185366466,-0.1797587185366466
80601588,MDE5_EU3_DSL,Pro6018 LHD,HD,ARIMA,2025-02-01,0,0.23709061973464277,-0.23709061973464277
80601588,MDE5_EU3_DSL,Pro6018 LHD,HD,ARIMA,2025-03-01,0,0.25537594643108724,-0.25537594643108724
80601588,MDE5_EU3_DSL,Pro6018 LHD,HD,SARIMA,2025-01-01,0,-0.48388748450252617,0.48388748450252617
80601588,MDE5_EU3_DSL,Pro6018 LHD,HD,SARIMA,2025-02-01,0,-0.5928145261887194,0.5928145261887194
80601588,MDE5_EU3_DSL,Pro6018 LHD,HD,SARIMA,2025-03-01,0,-0.5056232777089931,0.5056232777089931
80601589,MDE5_EU3_DSL,Pro 6018 LHD-Premium,HD,Moving Average,2025-01-01,0,0.0,0.0
80601589,MDE5_EU3_DSL,Pro 6018 LHD-Premium,HD,Moving Average,2025-02-01,0,0.0,0.0
80601589,MDE5_EU3_DSL,Pro 6018 LHD-Premium,HD,Moving Average,2025-03-01,0,0.0,0.0
80601589,MDE5_EU3_DSL,Pro 6018 LHD-Premium,HD,SES,2025-01-01,0,0.10109883859341955,-0.10109883859341955
80601589,MDE5_EU3_DSL,Pro 6018 LHD-Premium,HD,SES,2025-02-01,0,0.10109883859341955,-0.10109883859341955
80601589,MDE5_EU3_DSL,Pro 6018 LHD-Premium,HD,SES,2025-03-01,0,0.10109883859341955,-0.10109883859341955
80601589,MDE5_EU3_DSL,Pro 6018 LHD-Premium,HD,Holt,2025-01-01,0,0.1201557658130437,-0.1201557658130437
80601589,MDE5_EU3_DSL,Pro 6018 LHD-Premium,HD,Holt,2025-02-01,0,0.1216067582027871,-0.1216067582027871
80601589,MDE5_EU3_DSL,Pro 6018 LHD-Premium,HD,Holt,2025-03-01,0,0.12305775059253049,-0.12305775059253049
80601589,MDE5_EU3_DSL,Pro 6018 LHD-Premium,HD,Holt Winters,2025-01-01,0,-0.10476208519900379,0.10476208519900379
80601589,MDE5_EU3_DSL,Pro 6018 LHD-Premium,HD,Holt Winters,2025-02-01,0,-0.14891795191328006,0.14891795191328006
80601589,MDE5_EU3_DSL,Pro 6018 LHD-Premium,HD,Holt Winters,2025-03-01,0,-0.1930738186275563,0.1930738186275563
80601589,MDE5_EU3_DSL,Pro 6018 LHD-Premium,HD,ARIMA,2025-01-01,0,0.3972516044769935,-0.3972516044769935
80601589,MDE5_EU3_DSL,Pro 6018 LHD-Premium,HD,ARIMA,2025-02-01,0,0.38171316449192677,-0.38171316449192677
80601589,MDE5_EU3_DSL,Pro 6018 LHD-Premium,HD,ARIMA,2025-03-01,0,0.38232094836101244,-0.38232094836101244
80601589,MDE5_EU3_DSL,Pro 6018 LHD-Premium,HD,SARIMA,2025-01-01,0,-0.5899293986321734,0.5899293986321734
80601589,MDE5_EU3_DSL,Pro 6018 LHD-Premium,HD,SARIMA,2025-02-01,0,-0.42534069202701225,0.42534069202701225
80601589,MDE5_EU3_DSL,Pro 6018 LHD-Premium,HD,SARIMA,2025-03-01,0,-0.5080421658127957,0.5080421658127957
80601726,MDE5_EU3_DSL,Pro 6016-PREMIUM,HD,Moving Average,2025-01-01,0,0.0,0.0
80601726,MDE5_EU3_DSL,Pro 6016-PREMIUM,HD,Moving Average,2025-02-01,5,0.0,5.0
80601726,MDE5_EU3_DSL,Pro 6016-PREMIUM,HD,Moving Average,2025-03-01,0,0.0,0.0
80601726,MDE5_EU3_DSL,Pro 6016-PREMIUM,HD,SES,2025-01-01,0,4.000000834464949,-4.000000834464949
80601726,MDE5_EU3_DSL,Pro 6016-PREMIUM,HD,SES,2025-02-01,5,4.000000834464949,0.9999991655350513
80601726,MDE5_EU3_DSL,Pro 6016-PREMIUM,HD,SES,2025-03-01,0,4.000000834464949,-4.000000834464949
80601726,MDE5_EU3_DSL,Pro 6016-PREMIUM,HD,Holt,2025-01-01,0,3.2869033515169574,-3.2869033515169574
80601726,MDE5_EU3_DSL,Pro 6016-PREMIUM,HD,Holt,2025-02-01,5,6.2869033515169574,-1.2869033515169574
80601726,MDE5_EU3_DSL,Pro 6016-PREMIUM,HD,Holt,2025-03-01,0,9.286903351516957,-9.286903351516957
80601726,MDE5_EU3_DSL,Pro 6016-PREMIUM,HD,Holt Winters,2025-01-01,0,9.538095792782292,-9.538095792782292
80601726,MDE5_EU3_DSL,Pro 6016-PREMIUM,HD,Holt Winters,2025-02-01,5,9.799134831513303,-4.799134831513303
80601726,MDE5_EU3_DSL,Pro 6016-PREMIUM,HD,Holt Winters,2025-03-01,0,10.060173870244313,-10.060173870244313
80601726,MDE5_EU3_DSL,Pro 6016-PREMIUM,HD,ARIMA,2025-01-01,0,3.5231547008308457,-3.5231547008308457
80601726,MDE5_EU3_DSL,Pro 6016-PREMIUM,HD,ARIMA,2025-02-01,5,5.08747630650557,-0.08747630650556992
80601726,MDE5_EU3_DSL,Pro 6016-PREMIUM,HD,ARIMA,2025-03-01,0,5.78205326771697,-5.78205326771697
80601726,MDE5_EU3_DSL,Pro 6016-PREMIUM,HD,SARIMA,2025-01-01,0,4.0596565575536525,-4.0596565575536525
80601726,MDE5_EU3_DSL,Pro 6016-PREMIUM,HD,SARIMA,2025-02-01,5,4.97439632463144,0.025603675368559564
80601726,MDE5_EU3_DSL,Pro 6016-PREMIUM,HD,SARIMA,2025-03-01,0,6.854679320466027,-6.854679320466027
80602265,Cummins_EU3_DSL,20.15 cowl,Bus,Moving Average,2025-01-01,0,0.0,0.0
80602265,Cummins_EU3_DSL,20.15 cowl,Bus,Moving Average,2025-02-01,0,0.0,0.0
80602265,Cummins_EU3_DSL,20.15 cowl,Bus,Moving Average,2025-03-01,0,0.0,0.0
80602265,Cummins_EU3_DSL,20.15 cowl,Bus,SES,2025-01-01,0,2.9802314394090536e-07,-2.9802314394090536e-07
80602265,Cummins_EU3_DSL,20.15 cowl,Bus,SES,2025-02-01,0,2.9802314394090536e-07,-2.9802314394090536e-07
80602265,Cummins_EU3_DSL,20.15 cowl,Bus,SES,2025-03-01,0,2.9802314394090536e-07,-2.9802314394090536e-07
80602265,Cummins_EU3_DSL,20.15 cowl,Bus,Holt,2025-01-01,0,2.9802314433728734e-07,-2.9802314433728734e-07
80602265,Cummins_EU3_DSL,20.15 cowl,Bus,Holt,2025-02-01,0,2.9802314435814955e-07,-2.9802314435814955e-07
80602265,Cummins_EU3_DSL,20.15 cowl,Bus,Holt,2025-03-01,0,2.9802314437901176e-07,-2.9802314437901176e-07
80602265,Cummins_EU3_DSL,20.15 cowl,Bus,Holt Winters,2025-01-01,0,-1.3333336205472133,1.3333336205472133
80602265,Cummins_EU3_DSL,20.15 cowl,Bus,Holt Winters,2025-02-01,0,-1.5411258555445642,1.5411258555445642
80602265,Cummins_EU3_DSL,20.15 cowl,Bus,Holt Winters,2025-03-01,0,-1.7489180905419153,1.7489180905419153
80602265,Cummins_EU3_DSL,20.15 cowl,Bus,ARIMA,2025-01-01,0,3.73386176596212e-100,-3.73386176596212e-100
80602265,Cummins_EU3_DSL,20.15 cowl,Bus,ARIMA,2025-02-01,0,3.733870873270881e-100,-3.733870873270881e-100
80602265,Cummins_EU3_DSL,20.15 cowl,Bus,ARIMA,2025-03-01,0,3.7338708732930946e-100,-3.7338708732930946e-100
80602265,Cummins_EU3_DSL,20.15 cowl,Bus,SARIMA,2025-01-01,0,1.3119708733851951e-47,-1.3119708733851951e-47
80602265,Cummins_EU3_DSL,20.15 cowl,Bus,SARIMA,2025-02-01,0,1.3119708733851966e-47,-1.3119708733851966e-47
80602265,Cummins_EU3_DSL,20.15 cowl,Bus,SARIMA,2025-03-01,0,1.3119708733851964e-47,-1.3119708733851964e-47
80602265,Cummins_EU3_DSL,20.15 cowl,HD,Moving Average,2025-01-01,0,0.0,0.0
80602265,Cummins_EU3_DSL,20.15 cowl,HD,Moving Average,2025-02-01,0,0.0,0.0
80602265,Cummins_EU3_DSL,20.15 cowl,HD,Moving Average,2025-03-01,0,0.0,0.0
80602265,Cummins_EU3_DSL,20.15 cowl,HD,SES,2025-01-01,0,0.0,0.0
80602265,Cummins_EU3_DSL,20.15 cowl,HD,SES,2025-02-01,0,0.0,0.0
80602265,Cummins_EU3_DSL,20.15 cowl,HD,SES,2025-03-01,0,0.0,0.0
80602265,Cummins_EU3_DSL,20.15 cowl,HD,Holt,2025-01-01,0,0.0,0.0
80602265,Cummins_EU3_DSL,20.15 cowl,HD,Holt,2025-02-01,0,0.0,0.0
80602265,Cummins_EU3_DSL,20.15 cowl,HD,Holt,2025-03-01,0,0.0,0.0
80602265,Cummins_EU3_DSL,20.15 cowl,HD,Holt Winters,2025-01-01,0,0.0,0.0
80602265,Cummins_EU3_DSL,20.15 cowl,HD,Holt Winters,2025-02-01,0,0.0,0.0
80602265,Cummins_EU3_DSL,20.15 cowl,HD,Holt Winters,2025-03-01,0,0.0,0.0
80602265,Cummins_EU3_DSL,20.15 cowl,HD,ARIMA,2025-01-01,0,0.0,0.0
80602265,Cummins_EU3_DSL,20.15 cowl,HD,ARIMA,2025-02-01,0,0.0,0.0
80602265,Cummins_EU3_DSL,20.15 cowl,HD,ARIMA,2025-03-01,0,0.0,0.0
80602265,Cummins_EU3_DSL,20.15 cowl,HD,SARIMA,2025-01-01,0,0.0,0.0
80602265,Cummins_EU3_DSL,20.15 cowl,HD,SARIMA,2025-02-01,0,0.0,0.0
80602265,Cummins_EU3_DSL,20.15 cowl,HD,SARIMA,2025-03-01,0,0.0,0.0
80602352,Cummins_EU3_DSL,20.15 cowl,Bus,Moving Average,2025-01-01,0,1.6666666666666667,-1.6666666666666667
80602352,Cummins_EU3_DSL,20.15 cowl,Bus,Moving Average,2025-02-01,0,1.6666666666666667,-1.6666666666666667
80602352,Cummins_EU3_DSL,20.15 cowl,Bus,Moving Average,2025-03-01,5,1.6666666666666667,3.333333333333333
80602352,Cummins_EU3_DSL,20.15 cowl,Bus,SES,2025-01-01,0,0.025,-0.025
80602352,Cummins_EU3_DSL,20.15 cowl,Bus,SES,2025-02-01,0,0.025,-0.025
80602352,Cummins_EU3_DSL,20.15 cowl,Bus,SES,2025-03-01,5,0.025,4.975
80602352,Cummins_EU3_DSL,20.15 cowl,Bus,Holt,2025-01-01,0,0.0250025,-0.0250025
80602352,Cummins_EU3_DSL,20.15 cowl,Bus,Holt,2025-02-01,0,0.025005000000000003,-0.025005000000000003
80602352,Cummins_EU3_DSL,20.15 cowl,Bus,Holt,2025-03-01,5,0.025007500000000002,4.9749925
80602352,Cummins_EU3_DSL,20.15 cowl,Bus,Holt Winters,2025-01-01,0,0.95238121029944,-0.95238121029944
80602352,Cummins_EU3_DSL,20.15 cowl,Bus,Holt Winters,2025-02-01,0,1.0173162697402702,-1.0173162697402702
80602352,Cummins_EU3_DSL,20.15 cowl,Bus,Holt Winters,2025-03-01,5,1.0822513291811007,3.9177486708188995
80602352,Cummins_EU3_DSL,20.15 cowl,Bus,ARIMA,2025-01-01,0,4.999999999944096,-4.999999999944096
80602352,Cummins_EU3_DSL,20.15 cowl,Bus,ARIMA,2025-02-01,0,4.999999999944096,-4.999999999944096
80602352,Cummins_EU3_DSL,20.15 cowl,Bus,ARIMA,2025-03-01,5,4.999999999944096,5.590372609276528e-11
80602352,Cummins_EU3_DSL,20.15 cowl,Bus,SARIMA,2025-01-01,0,5.000000001966972,-5.000000001966972
80602352,Cummins_EU3_DSL,20.15 cowl,Bus,SARIMA,2025-02-01,0,5.000000001966982,-5.000000001966982
80602352,Cummins_EU3_DSL,20.15 cowl,Bus,SARIMA,2025-03-01,5,5.000000001966982,-1.96698213272839e-09
80602354,Cummins_EU3_DSL,20.15 LHD,Bus,Moving Average,2025-01-01,0,0.0,0.0
80602354,Cummins_EU3_DSL,20.15 LHD,Bus,Moving Average,2025-02-01,0,0.0,0.0
80602354,Cummins_EU3_DSL,20.15 LHD,Bus,Moving Average,2025-03-01,0,0.0,0.0
80602354,Cummins_EU3_DSL,20.15 LHD,Bus,SES,2025-01-01,0,1.4567071740625404e-156,-1.4567071740625404e-156
80602354,Cummins_EU3_DSL,20.15 LHD,Bus,SES,2025-02-01,0,1.4567071740625404e-156,-1.4567071740625404e-156
80602354,Cummins_EU3_DSL,20.15 LHD,Bus,SES,2025-03-01,0,1.4567071740625404e-156,-1.4567071740625404e-156
80602354,Cummins_EU3_DSL,20.15 LHD,Bus,Holt,2025-01-01,0,1.6049159795117901e-06,-1.6049159795117901e-06
80602354,Cummins_EU3_DSL,20.15 LHD,Bus,Holt,2025-02-01,0,6.810369423546973e-06,-6.810369423546973e-06
80602354,Cummins_EU3_DSL,20.15 LHD,Bus,Holt,2025-03-01,0,1.2015822867582154e-05,-1.2015822867582154e-05
80602354,Cummins_EU3_DSL,20.15 LHD,Bus,Holt Winters,2025-01-01,0,-0.47618957058373357,0.47618957058373357
80602354,Cummins_EU3_DSL,20.15 LHD,Bus,Holt Winters,2025-02-01,0,-0.5411245156510746,0.5411245156510746
80602354,Cummins_EU3_DSL,20.15 LHD,Bus,Holt Winters,2025-03-01,0,-0.6060594607184155,0.6060594607184155
80602354,Cummins_EU3_DSL,20.15 LHD,Bus,ARIMA,2025-01-01,0,7.40665359357932e-127,-7.40665359357932e-127
80602354,Cummins_EU3_DSL,20.15 LHD,Bus,ARIMA,2025-02-01,0,7.406656784548976e-127,-7.406656784548976e-127
80602354,Cummins_EU3_DSL,20.15 LHD,Bus,ARIMA,2025-03-01,0,7.40665678455035e-127,-7.40665678455035e-127
80602354,Cummins_EU3_DSL,20.15 LHD,Bus,SARIMA,2025-01-01,0,6.416980815877779e-21,-6.416980815877779e-21
80602354,Cummins_EU3_DSL,20.15 LHD,Bus,SARIMA,2025-02-01,0,1.300811648879964e-16,-1.300811648879964e-16
80602354,Cummins_EU3_DSL,20.15 LHD,Bus,SARIMA,2025-03-01,0,2.2558310280224245e-12,-2.2558310280224245e-12
80602354,Cummins_EU3_DSL,20.15 cowl,Bus,Moving Average,2025-01-01,0,3.3333333333333335,-3.3333333333333335
80602354,Cummins_EU3_DSL,20.15 cowl,Bus,Moving Average,2025-02-01,10,3.3333333333333335,6.666666666666666
80602354,Cummins_EU3_DSL,20.15 cowl,Bus,Moving Average,2025-03-01,10,3.3333333333333335,6.666666666666666
80602354,Cummins_EU3_DSL,20.15 cowl,Bus,SES,2025-01-01,0,1.3489358183450313,-1.3489358183450313
80602354,Cummins_EU3_DSL,20.15 cowl,Bus,SES,2025-02-01,10,1.3489358183450313,8.651064181654968
80602354,Cummins_EU3_DSL,20.15 cowl,Bus,SES,2025-03-01,10,1.3489358183450313,8.651064181654968
80602354,Cummins_EU3_DSL,20.15 cowl,Bus,Holt,2025-01-01,0,1.5688012613580593,-1.5688012613580593
80602354,Cummins_EU3_DSL,20.15 cowl,Bus,Holt,2025-02-01,10,1.6250702115133924,8.374929788486607
80602354,Cummins_EU3_DSL,20.15 cowl,Bus,Holt,2025-03-01,10,1.6813391616687254,8.318660838331274
80602354,Cummins_EU3_DSL,20.15 cowl,Bus,Holt Winters,2025-01-01,0,1.9523806210329644,-1.9523806210329644
80602354,Cummins_EU3_DSL,20.15 cowl,Bus,Holt Winters,2025-02-01,10,2.004328638661751,7.995671361338249
80602354,Cummins_EU3_DSL,20.15 cowl,Bus,Holt Winters,2025-03-01,10,2.0562766562905375,7.943723343709463
80602354,Cummins_EU3_DSL,20.15 cowl,Bus,ARIMA,2025-01-01,0,2.934163146806243,-2.934163146806243
80602354,Cummins_EU3_DSL,20.15 cowl,Bus,ARIMA,2025-02-01,10,3.473136992082304,6.5268630079176955
80602354,Cummins_EU3_DSL,20.15 cowl,Bus,ARIMA,2025-03-01,10,3.3325194958576163,6.667480504142384
80602354,Cummins_EU3_DSL,20.15 cowl,Bus,SARIMA,2025-01-01,0,-5.55421225594403,5.55421225594403
80602354,Cummins_EU3_DSL,20.15 cowl,Bus,SARIMA,2025-02-01,10,4.294625471445699,5.705374528554301
80602354,Cummins_EU3_DSL,20.15 cowl,Bus,SARIMA,2025-03-01,10,-1.8489098013128942,11.848909801312894
80602354,Cummins_EU3_DSL,20.15 cowl,HD,Moving Average,2025-01-01,1,1.6666666666666667,-0.6666666666666667
80602354,Cummins_EU3_DSL,20.15 cowl,HD,Moving Average,2025-02-01,0,1.6666666666666667,-1.6666666666666667
80602354,Cummins_EU3_DSL,20.15 cowl,HD,Moving Average,2025-03-01,0,1.6666666666666667,-1.6666666666666667
80602354,Cummins_EU3_DSL,20.15 cowl,HD,SES,2025-01-01,1,0.8396342740741495,0.16036572592585052
80602354,Cummins_EU3_DSL,20.15 cowl,HD,SES,2025-02-01,0,0.8396342740741495,-0.8396342740741495
80602354,Cummins_EU3_DSL,20.15 cowl,HD,SES,2025-03-01,0,0.8396342740741495,-0.8396342740741495
80602354,Cummins_EU3_DSL,20.15 cowl,HD,Holt,2025-01-01,1,0.9858704371947042,0.014129562805295759
80602354,Cummins_EU3_DSL,20.15 cowl,HD,Holt,2025-02-01,0,1.0282529632721886,-1.0282529632721886
80602354,Cummins_EU3_DSL,20.15 cowl,HD,Holt,2025-03-01,0,1.070635489349673,-1.070635489349673
80602354,Cummins_EU3_DSL,20.15 cowl,HD,Holt Winters,2025-01-01,1,2.2380945720973906,-1.2380945720973906
80602354,Cummins_EU3_DSL,20.15 cowl,HD,Holt Winters,2025-02-01,0,2.367964672695796,-2.367964672695796
80602354,Cummins_EU3_DSL,20.15 cowl,HD,Holt Winters,2025-03-01,0,2.4978347732942012,-2.4978347732942012
80602354,Cummins_EU3_DSL,20.15 cowl,HD,ARIMA,2025-01-01,1,1.5462925071978824,-0.5462925071978824
80602354,Cummins_EU3_DSL,20.15 cowl,HD,ARIMA,2025-02-01,0,1.3494852538692048,-1.3494852538692048
80602354,Cummins_EU3_DSL,20.15 cowl,HD,ARIMA,2025-03-01,0,1.37453426289077,-1.37453426289077
80602354,Cummins_EU3_DSL,20.15 cowl,HD,SARIMA,2025-01-01,1,2.268068586152894,-1.2680685861528942
80602354,Cummins_EU3_DSL,20.15 cowl,HD,SARIMA,2025-02-01,0,1.8622341594743814,-1.8622341594743814
80602354,Cummins_EU3_DSL,20.15 cowl,HD,SARIMA,2025-03-01,0,2.1836503342659266,-2.1836503342659266
80602442,E683_BS3_DSL,20.16,HD,Moving Average,2025-01-01,0,0.0,0.0
80602442,E683_BS3_DSL,20.16,HD,Moving Average,2025-02-01,0,0.0,0.0
80602442,E683_BS3_DSL,20.16,HD,Moving Average,2025-03-01,0,0.0,0.0
80602442,E683_BS3_DSL,20.16,HD,SES,2025-01-01,0,1.4901158085223488e-08,-1.4901158085223488e-08
80602442,E683_BS3_DSL,20.16,HD,SES,2025-02-01,0,1.4901158085223488e-08,-1.4901158085223488e-08
80602442,E683_BS3_DSL,20.16,HD,SES,2025-03-01,0,1.4901158085223488e-08,-1.4901158085223488e-08
80602442,E683_BS3_DSL,20.16,HD,Holt,2025-01-01,0,1.4901158151756623e-08,-1.4901158151756623e-08
80602442,E683_BS3_DSL,20.16,HD,Holt,2025-02-01,0,1.4901158156192165e-08,-1.4901158156192165e-08
80602442,E683_BS3_DSL,20.16,HD,Holt,2025-03-01,0,1.4901158160627706e-08,-1.4901158160627706e-08
80602442,E683_BS3_DSL,20.16,HD,Holt Winters,2025-01-01,0,-0.009524212515391886,0.009524212515391886
80602442,E683_BS3_DSL,20.16,HD,Holt Winters,2025-02-01,0,-0.014719051783203877,0.014719051783203877
80602442,E683_BS3_DSL,20.16,HD,Holt Winters,2025-03-01,0,-0.019913891051015865,0.019913891051015865
80602442,E683_BS3_DSL,20.16,HD,ARIMA,2025-01-01,0,0.04781727991367492,-0.04781727991367492
80602442,E683_BS3_DSL,20.16,HD,ARIMA,2025-02-01,0,0.047573636816992386,-0.047573636816992386
80602442,E683_BS3_DSL,20.16,HD,ARIMA,2025-03-01,0,0.047574878250187004,-0.047574878250187004
80602442,E683_BS3_DSL,20.16,HD,SARIMA,2025-01-01,0,-0.115036149415253,0.115036149415253
80602442,E683_BS3_DSL,20.16,HD,SARIMA,2025-02-01,0,-0.11174495074176753,0.11174495074176753
80602442,E683_BS3_DSL,20.16,HD,SARIMA,2025-03-01,0,-0.11201519314317641,0.11201519314317641
80603586,MDE5_EU3_DSL,Pro 6016-PREMIUM,HD,Moving Average,2025-01-01,0,0.0,0.0
80603586,MDE5_EU3_DSL,Pro 6016-PREMIUM,HD,Moving Average,2025-02-01,5,0.0,5.0
80603586,MDE5_EU3_DSL,Pro 6016-PREMIUM,HD,Moving Average,2025-03-01,0,0.0,0.0
80603586,MDE5_EU3_DSL,Pro 6016-PREMIUM,HD,SES,2025-01-01,0,0.1375701148661619,-0.1375701148661619
80603586,MDE5_EU3_DSL,Pro 6016-PREMIUM,HD,SES,2025-02-01,5,0.1375701148661619,4.862429885133838
80603586,MDE5_EU3_DSL,Pro 6016-PREMIUM,HD,SES,2025-03-01,0,0.1375701148661619,-0.1375701148661619
80603586,MDE5_EU3_DSL,Pro 6016-PREMIUM,HD,Holt,2025-01-01,0,0.09953835539239422,-0.09953835539239422
80603586,MDE5_EU3_DSL,Pro 6016-PREMIUM,HD,Holt,2025-02-01,5,0.17928493834956208,4.8207150616504375
80603586,MDE5_EU3_DSL,Pro 6016-PREMIUM,HD,Holt,2025-03-01,0,0.25903152130672996,-0.25903152130672996
80603586,MDE5_EU3_DSL,Pro 6016-PREMIUM,HD,Holt Winters,2025-01-01,0,-0.34761916431316053,0.34761916431316053
80603586,MDE5_EU3_DSL,Pro 6016-PREMIUM,HD,Holt Winters,2025-02-01,5,-0.49177501422700776,5.491775014227008
80603586,MDE5_EU3_DSL,Pro 6016-PREMIUM,HD,Holt Winters,2025-03-01,0,-0.6359308641408551,0.6359308641408551
80603586,MDE5_EU3_DSL,Pro 6016-PREMIUM,HD,ARIMA,2025-01-01,0,0.14006921669778158,-0.14006921669778158
80603586,MDE5_EU3_DSL,Pro 6016-PREMIUM,HD,ARIMA,2025-02-01,5,0.11970743935944891,4.880292560640551
80603586,MDE5_EU3_DSL,Pro 6016-PREMIUM,HD,ARIMA,2025-03-01,0,0.12266741861934867,-0.12266741861934867
80603586,MDE5_EU3_DSL,Pro 6016-PREMIUM,HD,SARIMA,2025-01-01,0,-2.8114272155551348,2.8114272155551348
80603586,MDE5_EU3_DSL,Pro 6016-PREMIUM,HD,SARIMA,2025-02-01,5,1.4235066948678967,3.5764933051321033
80603586,MDE5_EU3_DSL,Pro 6016-PREMIUM,HD,SARIMA,2025-03-01,0,-3.0016303519427616,3.0016303519427616
80603858,MDE5_EU3_DSL,Pro6018 LHD,HD,Moving Average,2025-01-01,0,0.0,0.0
80603858,MDE5_EU3_DSL,Pro6018 LHD,HD,Moving Average,2025-02-01,0,0.0,0.0
80603858,MDE5_EU3_DSL,Pro6018 LHD,HD,Moving Average,2025-03-01,0,0.0,0.0
80603858,MDE5_EU3_DSL,Pro6018 LHD,HD,SES,2025-01-01,0,0.0,0.0
80603858,MDE5_EU3_DSL,Pro6018 LHD,HD,SES,2025-02-01,0,0.0,0.0
80603858,MDE5_EU3_DSL,Pro6018 LHD,HD,SES,2025-03-01,0,0.0,0.0
80603858,MDE5_EU3_DSL,Pro6018 LHD,HD,Holt,2025-01-01,0,0.0,0.0
80603858,MDE5_EU3_DSL,Pro6018 LHD,HD,Holt,2025-02-01,0,0.0,0.0
80603858,MDE5_EU3_DSL,Pro6018 LHD,HD,Holt,2025-03-01,0,0.0,0.0
80603858,MDE5_EU3_DSL,Pro6018 LHD,HD,Holt Winters,2025-01-01,0,0.0,0.0
80603858,MDE5_EU3_DSL,Pro6018 LHD,HD,Holt Winters,2025-02-01,0,0.0,0.0
80603858,MDE5_EU3_DSL,Pro6018 LHD,HD,Holt Winters,2025-03-01,0,0.0,0.0
80603858,MDE5_EU3_DSL,Pro6018 LHD,HD,ARIMA,2025-01-01,0,0.0,0.0
80603858,MDE5_EU3_DSL,Pro6018 LHD,HD,ARIMA,2025-02-01,0,0.0,0.0
80603858,MDE5_EU3_DSL,Pro6018 LHD,HD,ARIMA,2025-03-01,0,0.0,0.0
80603858,MDE5_EU3_DSL,Pro6018 LHD,HD,SARIMA,2025-01-01,0,0.0,0.0
80603858,MDE5_EU3_DSL,Pro6018 LHD,HD,SARIMA,2025-02-01,0,0.0,0.0
80603858,MDE5_EU3_DSL,Pro6018 LHD,HD,SARIMA,2025-03-01,0,0.0,0.0
